corr,key1,key2,shift,Piece-wise_shift,amplitude_clipping,comment,noise_level,part_of_audio_missing
0.012904858690546,TPOT_2650_1_1,TPOT_2650_2_1,0.284,x,,,1.0,
0.005782277847363002,TPOT_2650_1_2,TPOT_2650_2_2,0.133875,x,,,2.0,
0.02860586124107,TPOT_2650_1_3,TPOT_2650_2_3,0.6609999999999999,x,,,1.0,
0.007518978355076,TPOT_2653_1_1,TPOT_2653_2_1,0.0634375,,,,0.0,
0.013079529417369,TPOT_2653_1_2,TPOT_2653_2_2,0.6015625,x,,,0.0,
0.015989088556045,TPOT_2653_1_3,TPOT_2653_2_3,0.430875,,,,0.0,
0.006965751000662,TPOT_2659_1_1,TPOT_2659_2_1,-0.3536875,x,,,1.0,
0.007237723449125998,TPOT_2659_1_2,TPOT_2659_2_2,1.012,x,,,1.0,
0.015545663434397,TPOT_2659_1_3,TPOT_2659_2_3,-0.374,x,,,1.0,
0.007965223058934,TPOT_2831_1_1,TPOT_2831_2_1,1.2125625,x,,,1.0,
0.007320218083439,TPOT_2831_1_2,TPOT_2831_2_2,-0.87325,x,,,1.0,
0.014029384424492,TPOT_2831_1_3,TPOT_2831_2_3,-0.1943125,x,,,1.0,
0.013171838435961002,TPOT_2862_1_1,TPOT_2862_2_1,-0.7411875,,,,1.0,
0.010396038339506,TPOT_2862_1_2,TPOT_2862_2_2,-0.517375,x,,,1.0,
0.018077222450042,TPOT_2862_1_3,TPOT_2862_2_3,0.6169375,,,,1.0,
0.008745388608673,TPOT_2972_1_1,TPOT_2972_2_1,-0.3764375,x,,,1.0,
0.009312816609479,TPOT_2972_1_2,TPOT_2972_2_2,0.2339375,x,,,1.0,
0.017855964102691003,TPOT_2972_1_3,TPOT_2972_2_3,0.857,x,,,1.0,
0.008817718293250001,TPOT_2990_1_1,TPOT_2990_2_1,0.1524375,x,,,1.0,
0.009232008961257,TPOT_2990_1_2,TPOT_2990_2_2,-0.0161875,x,,,1.0,
0.013046693707162,TPOT_2990_1_3,TPOT_2990_2_3,-0.6030625,,,,0.0,
0.00850612315841,TPOT_3037_1_1,TPOT_3037_2_1,-0.2703125,,,,0.0,
0.007114948749114,TPOT_3037_1_2,TPOT_3037_2_2,0.4016875,x,,,1.0,
0.013591328225328998,TPOT_3037_1_3,TPOT_3037_2_3,0.4380625,,,,1.0,
0.00754365095065,TPOT_3085_1_1,TPOT_3085_2_1,0.31675,x,,,1.0,
0.007306962263767,TPOT_3085_1_2,TPOT_3085_2_2,-0.35325,x,,,0.0,
0.011220375498209,TPOT_3085_1_3,TPOT_3085_2_3,0.15025,,,,0.0,
0.013592768391081,TPOT_3114_1_1,TPOT_3114_2_1,-0.4416875,x,,,1.0,
0.009848906185622,TPOT_3114_1_2,TPOT_3114_2_2,0.1880625,x,,,1.0,
0.022231914786709,TPOT_3114_1_3,TPOT_3114_2_3,-0.9004375,,,,1.0,
0.008676009749225002,TPOT_3203_1_1,TPOT_3203_2_1,-0.241125,x,,,0.0,
0.008804668711781,TPOT_3203_1_2,TPOT_3203_2_2,0.104125,,,,0.0,
0.019850304754226004,TPOT_3203_1_3,TPOT_3203_2_3,0.7034375,x,,,1.0,
0.009649833834812,TPOT_3338_1_2,TPOT_3338_2_2,-0.5293125,x,,,1.0,
0.030531787073517006,TPOT_3338_1_3,TPOT_3338_2_3,-1.1770625,,,,1.0,
0.00650921042116,TPOT_3542_1_1,TPOT_3542_2_1,-1.065125,x,,,1.0,
0.008592923835812,TPOT_3542_1_2,TPOT_3542_2_2,-0.5828125,,,,0.0,
0.017028301895607,TPOT_3542_1_3,TPOT_3542_2_3,-0.1520625,x,,,0.0,
0.007509271760725002,TPOT_3628_1_1,TPOT_3628_2_1,0.2024375,x,,,1.0,
0.009082872242113002,TPOT_3628_1_2,TPOT_3628_2_2,-0.028625,x,,,0.0,
0.015655248940751,TPOT_3628_1_3,TPOT_3628_2_3,0.027375,,,,0.0,
0.008633786532467,TPOT_3656_1_1,TPOT_3656_2_1,1.072375,x,,,1.0,
0.005164656275733,TPOT_3656_1_2,TPOT_3656_2_2,-0.4893125,x,,,1.0,
0.013718490172807,TPOT_3656_1_3,TPOT_3656_2_3,-0.1289375,,,,0.0,
0.012214619502877,TPOT_3679_1_1,TPOT_3679_2_1,-0.0128125,x,,,1.0,
0.010001122701499,TPOT_3679_1_2,TPOT_3679_2_2,-0.9503125,x,,,1.0,
0.020329132123145,TPOT_3679_1_3,TPOT_3679_2_3,0.1931875,x,,,1.0,
0.012827960648049,TPOT_3684_1_1,TPOT_3684_2_1,-0.8253125,x,,,0.0,
0.007877598567046,TPOT_3684_1_2,TPOT_3684_2_2,0.238125,x,,,1.0,
0.013630075751757,TPOT_3684_1_3,TPOT_3684_2_3,0.5489999999999999,,,,0.0,
0.014577944114991,TPOT_3906_1_1,TPOT_3906_2_1,-1.0385625,,,,0.0,
0.015503736779885,TPOT_3906_1_2,TPOT_3906_2_2,0.5418125,x,,,0.0,
0.014602273585351997,TPOT_3906_1_3,TPOT_3906_2_3,-0.8800625,,,,0.0,
0.009876523837269,TPOT_3928_1_1,TPOT_3928_2_1,0.034875,x,,,1.0,
0.008304959765954,TPOT_3928_1_2,TPOT_3928_2_2,0.8255,x,,,1.0,
0.01588264448777,TPOT_3928_1_3,TPOT_3928_2_3,0.113125,,,,0.0,
0.012504862061211002,TPOT_4013_1_1,TPOT_4013_2_1,0.2904375,x,,,0.0,
0.0055861176666860005,TPOT_4013_1_2,TPOT_4013_2_2,0.2001875,x,,,0.0,
0.03133390859246,TPOT_4013_1_3,TPOT_4013_2_3,0.4435625,x,,,0.0,
0.010772633936949,TPOT_4148_1_1,TPOT_4148_2_1,0.1061875,x,,,0.0,c
0.010305550098890998,TPOT_4148_1_2,TPOT_4148_2_2,0.6526875,x,,,1.0,
0.023246632902947,TPOT_4148_1_3,TPOT_4148_2_3,0.2630625,x,,,1.0,
0.013478973486863,TPOT_4170_1_1,TPOT_4170_2_1,-0.03725,,,,1.0,
0.008475296244254001,TPOT_4170_1_2,TPOT_4170_2_2,0.12275,x,,,1.0,
0.021439661381009,TPOT_4170_1_3,TPOT_4170_2_3,0.3024375,,,,1.0,
0.007466792182155,TPOT_4176_1_1,TPOT_4176_2_1,-0.111375,x,,,0.0,
0.009925570122244,TPOT_4176_1_2,TPOT_4176_2_2,0.82125,x,,,1.0,
0.027936126530994,TPOT_4176_1_3,TPOT_4176_2_3,0.4901875,x,,,0.0,
0.006472007365691999,TPOT_4181_1_1,TPOT_4181_2_1,1.2830625,x,,,1.0,
0.007229719976149,TPOT_4181_1_2,TPOT_4181_2_2,-0.2385625,x,,,0.0,
0.014793906068607,TPOT_4181_1_3,TPOT_4181_2_3,-0.247,,,,0.0,
0.011023918839588002,TPOT_4185_1_1,TPOT_4185_2_1,0.798625,x,,,1.0,
0.008391193858348,TPOT_4185_1_2,TPOT_4185_2_2,0.5090625,x,,,1.0,
0.029903879286946,TPOT_4185_1_3,TPOT_4185_2_3,0.1129375,,,,1.0,
0.005018580447965,TPOT_4429_1_1,TPOT_4429_2_1,0.0014375,,,,2.0,
0.014156018994901,TPOT_4429_1_3,TPOT_4429_2_3,0.64175,x,,,1.0,
0.007927260273514,TPOT_4488_1_1,TPOT_4488_2_1,1.1834375,,,,1.0,
0.008169839268242,TPOT_4488_1_2,TPOT_4488_2_2,0.1906875,x,,,1.0,
0.01502961587341,TPOT_4488_1_3,TPOT_4488_2_3,0.032375,x,,,1.0,
0.012123035561046002,TPOT_4497_1_1,TPOT_4497_2_1,0.173375,,,,0.0,
0.008145374209096,TPOT_4497_1_2,TPOT_4497_2_2,-0.192,x,,,0.0,
0.01721932132015,TPOT_4497_1_3,TPOT_4497_2_3,-0.7875,x,,,0.0,
0.010577787351482,TPOT_4596_1_1,TPOT_4596_2_1,0.4165625,,,,1.0,
0.007128794288359998,TPOT_4596_1_2,TPOT_4596_2_2,-0.1458125,x,,,1.0,
0.020608605696235,TPOT_4596_1_3,TPOT_4596_2_3,1.8929375,x,,,1.0,
0.008814257468833001,TPOT_4688_1_1,TPOT_4688_2_1,0.033,x,,,1.0,
0.007570857713806998,TPOT_4688_1_2,TPOT_4688_2_2,0.19275,x,,,1.0,
0.021752542420415,TPOT_4688_1_3,TPOT_4688_2_3,0.6401875,,,,1.0,
0.008575315700323001,TPOT_4695_1_1,TPOT_4695_2_1,-0.129,x,,,1.0,
0.011760883469157,TPOT_4695_1_2,TPOT_4695_2_2,-0.9930625,,,,1.0,
0.016507843953393997,TPOT_4695_1_3,TPOT_4695_2_3,-0.275625,,,,0.0,
0.007139411392543002,TPOT_4702_1_1,TPOT_4702_2_1,0.1239375,x,,,1.0,
0.006745287327378,TPOT_4702_1_2,TPOT_4702_2_2,-0.4914375,x,,,2.0,
0.015824984011433996,TPOT_4702_1_3,TPOT_4702_2_3,0.092,x,,,1.0,
0.008558190770008,TPOT_4709_1_1,TPOT_4709_2_1,-0.242,x,,,1.0,
0.011551651758585,TPOT_4709_1_2,TPOT_4709_2_2,0.4345,,,,0.0,
0.016455444048789,TPOT_4709_1_3,TPOT_4709_2_3,0.36,,,,0.0,
0.009695114703358,TPOT_4710_1_1,TPOT_4710_2_1,-0.4969375,x,,,0.0,
0.007709258110758,TPOT_4710_1_2,TPOT_4710_2_2,-0.82825,x,,,0.0,
0.016128722181913,TPOT_4710_1_3,TPOT_4710_2_3,-0.2195625,,,,1.0,
0.008493631026959,TPOT_4711_1_1,TPOT_4711_2_1,0.3166875,x,,,1.0,
0.008197010711415998,TPOT_4711_1_2,TPOT_4711_2_2,0.73175,x,,,1.0,
0.013551923237642,TPOT_4711_1_3,TPOT_4711_2_3,0.4749375,x,,,1.0,
0.005205517450868709,ADS_0218_1_1,ADS_0218_2_1,-13.9445,,,,,
0.006042261401780786,ADS_0221_1_1,ADS_0221_2_1,-2.2511875,,,,,
0.005823604914313886,ADS_0221_1_2,ADS_0221_2_2,-2.006625,,,,,
0.002678196564082522,ADS_0227_1_1,ADS_0227_2_1,5.3738125,,,,,
0.004339402617846195,ADS_0227_1_2,ADS_0227_2_2,-2.0816875,,,,,
0.0067349016099692025,ADS_0306_1_1,ADS_0306_2_1,-4.0368125,,,,2.0,
0.005893005001505886,ADS_0306_1_2,ADS_0306_2_2,-7.3334375,,,,1.0,
0.002968727508055032,ADS_0313_1_1,ADS_0313_2_1,-0.0055,,,,,
0.0026278872727248928,ADS_0313_1_2,ADS_0313_2_2,-0.0963125,,,,,
0.006530480317978985,ADS_0352_1_1,ADS_0352_2_1,1.706875,,,,,
0.0062520105811800794,ADS_0352_1_2,ADS_0352_2_2,5.160625,,,,,
0.004286024918914522,ADS_0353_1_1,ADS_0353_2_1,0.892375,,,,,
0.004272461596694811,ADS_0353_1_2,ADS_0353_2_2,-2.9645,,,,,
0.005886898881199157,ADS_0403_1_1,ADS_0403_2_1,-6.4265,,,,,
0.003957224248974564,ADS_0403_1_2,ADS_0403_2_2,-4.806,,,,,
0.005672711573146147,ADS_0410_1_1,ADS_0410_2_1,5.2744375,,,,,
0.0062061015428546895,ADS_0410_1_2,ADS_0410_2_2,0.8208125,,,,,
0.003791610245590796,ADS_0413_1_1,ADS_0413_2_1,-1.38075,,,,,
0.0045100373726941895,ADS_0413_1_2,ADS_0413_2_2,-2.6350625,,,,,
0.005020756852489278,ADS_0501_1_1,ADS_0501_2_1,1.569125,,,,,
0.00846889668308765,ADS_0501_1_2,ADS_0501_2_2,3.93875,,,,,
0.004622190439223158,ADS_0503_1_1,ADS_0503_2_1,-15.9873125,,,,,
0.0037904148230183945,ADS_0503_1_2,ADS_0503_2_2,-11.7598125,,,,,
0.006658086484044546,ADS_0509_1_1,ADS_0509_2_1,-12.2561875,,,,,
0.004972868163799409,ADS_0509_1_2,ADS_0509_2_2,9.4641875,,,,,
0.006180533451494113,ADS_0803_1_1,ADS_0803_2_1,-2.264625,,,,,
0.005250178164293391,ADS_0803_1_2,ADS_0803_2_2,-2.7878125,,,,,
0.004957521200097723,ADS_0812_1_1,ADS_0812_2_1,-2.2295625,,,,,
0.004804288772569538,ADS_0812_1_2,ADS_0812_2_2,-1.925625,,,,,
0.0049126749372124575,ADS_0915_1_1,ADS_0915_2_1,-2.000625,,,,,
0.005938091989991288,ADS_0915_1_2,ADS_0915_2_2,-1.502125,,,,,
0.007319925286916891,ADS_1003_1_1,ADS_1003_2_1,-23.557875,,,,,
0.005398889544691501,ADS_1003_1_2,ADS_1003_2_2,-6.3004375,,,,,
0.003771885811057164,ADS_1005_1_1,ADS_1005_2_1,1.244625,,,,,
0.006576378694702114,ADS_1021_1_1,ADS_1021_2_1,10.6498125,,,,,
0.004363834081640473,ADS_1021_1_2,ADS_1021_2_2,-9.2494375,,,,,
0.00556105172957181,ADS_1111_1_1,ADS_1111_2_1,-4.1403125,,,,,
0.007010295378397207,ADS_1111_1_2,ADS_1111_2_2,-15.217375,,,,,
0.00638304239157181,ADS_1223_1_1,ADS_1223_2_1,-11.442,,,,,
0.0044211762993020785,ADS_1223_1_2,ADS_1223_2_2,-10.255999999999998,,,,,
0.00538522398964615,ADS_1236_1_1,ADS_1236_2_1,-10.9680625,,,,,
0.0064139833571633855,ADS_1236_1_2,ADS_1236_2_2,11.820875,,,,,
0.005870735038612355,ADS_1303_1_1,ADS_1303_2_1,-5.09575,,,,,
0.005285440225870864,ADS_1303_1_2,ADS_1303_2_2,-1.4905,,,,,
0.0025979459563009693,ADS_1403_1_1,ADS_1403_2_1,19.25075,,,,,
0.00698607932263961,ADS_1403_1_2,ADS_1403_2_2,8.495375,,,,,
0.0044247649469917934,ADS_1421_1_1,ADS_1421_2_1,72.9735625,,,,,
0.005720473403925381,ADS_1421_1_2,ADS_1421_2_2,6.081375,,,,,
0.005864325052628445,ADS_1915_1_1,ADS_1915_2_1,-2.00925,,,,,
0.005616069265325032,ADS_1915_1_2,ADS_1915_2_2,0.1225,,,,,
0.0039938726246976815,ADS_1924_1_1,ADS_1924_2_1,-1.7599375,,,,,
0.005191845029316199,ADS_1924_1_2,ADS_1924_2_2,-2.202375,,,,,
0.003478695569110118,ADS_1930_1_1,ADS_1930_2_1,-3.9334375,,,,,
0.004925278584256453,ADS_1930_1_2,ADS_1930_2_2,-4.7041875,,,,,
0.004026852551609157,ADS_2235_1_1,ADS_2235_2_1,-8.039125,,,,,
0.0038710149658629602,ADS_2235_1_2,ADS_2235_2_2,-8.2966875,,,,,
0.00566153477352664,ADS_2303_1_1,ADS_2303_2_1,-6.5133125,,,,0.0,
0.004193984351735696,ADS_2303_1_2,ADS_2303_2_2,-16.4553125,,,,,
0.003025288793079327,ADS_2308_1_1,ADS_2308_2_1,0.634,,,,,
0.003403423242555647,ADS_2308_1_2,ADS_2308_2_2,-0.423,,,,,
0.00486497352003511,ADS_2338_1_1,ADS_2338_2_1,-2.7156875,,,,,
0.0031162651242988785,ADS_2338_1_2,ADS_2338_2_2,-6.1718125,,,,,
0.0075912218378002844,ADS_2343_1_1,ADS_2343_2_1,-4.4394375,,,,0.0,
0.007244399871166128,ADS_2343_1_2,ADS_2343_2_2,-4.97625,,,,0.0,
0.002980080704666723,ADS_2501_1_1,ADS_2501_2_1,-79.8636875,,,,,
0.0030713274662389307,ADS_2501_1_2,ADS_2501_2_2,-4.5484375,,,,,
0.0021706198151901805,ADS_2502_1_1,ADS_2502_2_1,-1.881,,,,,
0.002806187244450724,ADS_2502_1_2,ADS_2502_2_2,-0.5914375,,,,,
0.0070418007482322765,ADS_2505_1_1,ADS_2505_2_1,-10.774375,,,,,
0.005228363237614018,ADS_2505_1_2,ADS_2505_2_2,8.975,,,,,
0.003378335596755114,ADS_2614_1_1,ADS_2614_2_1,-0.61975,,,,,
0.003776795654940725,ADS_2614_1_2,ADS_2614_2_2,-1.354375,,,,,
0.00556834565078362,ADS_2706_1_1,ADS_2706_2_1,-1.66625,,,,1.0,
0.006166214842886044,ADS_2706_1_2,ADS_2706_2_2,-3.573125,,,,1.0,
0.00539084579790106,ADS_2713_1_1,ADS_2713_2_1,-2.7048125,,,,,
0.0052940759011486345,ADS_2713_1_2,ADS_2713_2_2,-0.4885,,,,,
0.0015517191312083925,ADS_2714_1_1,ADS_2714_2_1,-923.0886875,,,,1.0,
0.007273957639037641,ADS_2714_1_2,ADS_2714_2_2,-7.697875,,,,,
0.004802864274354789,ADS_2715_1_1,ADS_2715_2_1,-3.10575,,,,,
0.005234107519819517,ADS_2715_1_2,ADS_2715_2_2,-2.6295625,,,,,
0.006715781667059572,ADS_2928_1_1,ADS_2928_2_1,59.0215625,,,,,
0.0072140543999990574,ADS_2928_1_2,ADS_2928_2_2,0.8899375,,,,,
0.0068325798418716254,ADS_2932_1_1,ADS_2932_2_1,-2.298125,,,,,
0.005661610497755527,ADS_2932_1_2,ADS_2932_2_2,-2.866,,,,,
0.008299015510977451,ADS_2935_1_1,ADS_2935_2_1,4.9858125,,,,1.0,c
0.00670959845326524,ADS_2935_1_2,ADS_2935_2_2,-2.3145625,,,,,
0.005729422079188485,ADS_2943_1_1,ADS_2943_2_1,-2.9113125,x,,massive shift at 11:40.50,1.0,c
0.005301958303658986,ADS_2943_1_2,ADS_2943_2_2,-18.4835,,,,1.0,p
0.005940478839735619,ADS_2954_1_1,ADS_2954_2_1,-0.621125,,,,,
0.0038508675005407508,ADS_2954_1_2,ADS_2954_2_2,70.7319375,,,,,
0.0057938847676323475,ADS_2967_1_1,ADS_2967_2_1,-10.7630625,,,,2.0,
0.005299542912710075,ADS_2967_1_2,ADS_2967_2_2,-7.052125,,,,1.0,
0.004555935712010457,ADS_3014_1_1,ADS_3014_2_1,-4.318125,,,,,
0.006271304784601206,ADS_3014_1_2,ADS_3014_2_2,0.059125,,,,,
0.006578631845435357,ADS_3026_1_1,ADS_3026_2_1,-5.911625,,,,,
0.005637918511982351,ADS_3026_1_2,ADS_3026_2_2,-4.127125,,,,,
0.005274250178810566,ADS_3126_1_1,ADS_3126_2_1,-7.850375,,,,,
0.004552199057458625,ADS_3126_1_2,ADS_3126_2_2,13.8495625,,,,,
0.0038937036200080892,ADS_3203_1_1,ADS_3203_2_1,-0.5453125,,,,,
0.00401349808154863,ADS_3203_1_2,ADS_3203_2_2,-1.8381875,,,,,
0.003637663453801747,ADS_3307_1_1,ADS_3307_2_1,-3.52825,,,,1.0,
0.004624287040270769,ADS_3307_1_2,ADS_3307_2_2,-4.9825625,,,,1.0,
0.004635525184629832,ADS_3309_1_1,ADS_3309_2_1,-1.8401875,,,,,
0.003886850154399306,ADS_3309_1_2,ADS_3309_2_2,2.3426875,,,,,
0.005753530540511209,ADS_3317_1_1,ADS_3317_2_1,-1.67975,,,,,
0.004851586230717336,ADS_3317_1_2,ADS_3317_2_2,-1.7530625,,,,,
0.004610285012515396,ADS_3333_1_1,ADS_3333_2_1,-1.7471875,,,,,
0.00622640081378314,ADS_3333_1_2,ADS_3333_2_2,-2.2026875,,,,,
0.003714696016800865,ADS_3334_1_1,ADS_3334_2_1,-1.5844375,,,,,
0.005791847376545844,ADS_3334_1_2,ADS_3334_2_2,-2.2869375,,,,,
0.00311302851715233,ADS_3335_1_1,ADS_3335_2_1,-2.5148125,,,,,
0.0038748108366288185,ADS_3335_1_2,ADS_3335_2_2,-1.2489375,,,,,
0.0036253605488281945,ADS_3350_1_1,ADS_3350_2_1,-1.6189375,,,,,
0.005659464547991845,ADS_3350_1_2,ADS_3350_2_2,-0.51025,,,,,
0.0010063374086237444,ADS_3353_1_1,ADS_3353_2_1,-221.429125,,,,1.0,
0.003475258157105722,ADS_3353_1_2,ADS_3353_2_2,-2.8745,,,,,
0.004366337833153765,ADS_3357_1_1,ADS_3357_2_1,-0.139,,,,2.0,
0.0075588567444563794,ADS_3357_1_2,ADS_3357_2_2,-0.106625,,,,2.0,
0.004342489343201814,ADS_3359_1_1,ADS_3359_2_1,3.7108125,,,,,
0.004454485543814658,ADS_3359_1_2,ADS_3359_2_2,-1.3836875,,,,,
0.0041706114800696146,ADS_3415_1_1,ADS_3415_2_1,-0.9555,,,,,
0.003438709877427608,ADS_3415_1_2,ADS_3415_2_2,-1.930625,,,,,
0.004683634374699932,ADS_3502_1_1,ADS_3502_2_1,1.0,,,,,
0.004212211419157743,ADS_3502_1_2,ADS_3502_2_2,0.383125,,,,,
0.0056535198530979405,ADS_3505_1_1,ADS_3505_2_1,-23.177625,,,,,
0.005320030252580344,ADS_3505_1_2,ADS_3505_2_2,6.449125,,,,,
0.005508330074127344,ADS_3508_1_1,ADS_3508_2_1,-33.145875,,,,2.0,
0.0059575399020322575,ADS_3508_1_2,ADS_3508_2_2,-12.05975,,,,2.0,
0.0050555492327326295,ADS_3604_1_1,ADS_3604_2_1,-0.5215625,,,,,
0.003825505636236535,ADS_3604_1_2,ADS_3604_2_2,-1.054,,,,,
0.008051289843938651,ADS_3607_1_1,ADS_3607_2_1,-0.528125,,,,,
0.006488221459895431,ADS_3607_1_2,ADS_3607_2_2,-3.5439375,,,,,
0.003530797292261392,ADS_3611_1_1,ADS_3611_2_1,-2.0609375,,,,,
0.003773735962322839,ADS_3611_1_2,ADS_3611_2_2,-0.8553125,,,,,
0.006109983776612533,ADS_3803_1_1,ADS_3803_2_1,-0.406,,,,0.0,p
0.005190624756089668,ADS_3803_1_2,ADS_3803_2_2,-0.0025,,,,,
0.004818955445255777,ADS_3901_1_1,ADS_3901_2_1,-1.0435625,,,,1.0,
0.004918854004046435,ADS_3901_1_2,ADS_3901_2_2,-0.61825,,,,1.0,
0.006857118967042028,ADS_3930_1_1,ADS_3930_2_1,-1.632125,,,,,
0.005503563646323586,ADS_3930_1_2,ADS_3930_2_2,-1.5673125,,,,,
0.004727771556147859,ADS_3942_1_1,ADS_3942_2_1,-7.3453125,,,,2.0,
0.0037034136431420704,ADS_3942_1_2,ADS_3942_2_2,-7.357625,x,,massive shift at 4:26.30,1.0,p
0.005326640273412311,ADS_3951_1_1,ADS_3951_2_1,0.0980625,,,,,
0.005200329059233654,ADS_3951_1_2,ADS_3951_2_2,-0.4519375,,,,,
0.0038105628591826608,ADS_3956_1_1,ADS_3956_2_1,-0.5349375,,,,1.0,
0.004085657359755277,ADS_3956_1_2,ADS_3956_2_2,0.33675,,,,1.0,
0.004538377439527358,ADS_4007_1_1,ADS_4007_2_1,0.6648125,,,,,
0.0043496940528351055,ADS_4007_1_2,ADS_4007_2_2,-1.50825,,,,,
0.004063491056809461,ADS_4104_1_1,ADS_4104_2_1,-8.5795,,,,,
0.003389152148889589,ADS_4104_1_2,ADS_4104_2_2,-6.163375,,,,,
0.005774563884224938,ADS_4111_1_1,ADS_4111_2_1,0.1381875,,,,,
0.014544940857259506,ADS_4111_1_2,ADS_4111_2_2,-1.595625,,,,,
0.005560897048913375,ADS_4241_1_1,ADS_4241_2_1,-12.25725,,,,,
0.005928066528982525,ADS_4241_1_2,ADS_4241_2_2,-7.7761875,,,,2.0,
0.005782445648266733,ADS_4415_1_1,ADS_4415_2_1,-2.3768125,,,,1.0,
0.005873130235668722,ADS_4415_1_2,ADS_4415_2_2,-2.0508125,,,,1.0,
0.004341815773399928,ADS_4416_1_1,ADS_4416_2_1,1.623875,,,,,
0.0025129123103701987,ADS_4416_1_2,ADS_4416_2_2,-0.4705,,,,,
0.0030492018818843447,ADS_4914_1_1,ADS_4914_2_1,-4.141125,,,,,
0.0023778012254343905,ADS_4914_1_2,ADS_4914_2_2,-0.914,,,,,
0.005802463614511254,ADS_4918_1_1,ADS_4918_2_1,197.8949375,,,,,
0.005600517365462436,ADS_4918_1_2,ADS_4918_2_2,27.4430625,,,,,
0.0036104650123356774,ADS_5008_1_1,ADS_5008_2_1,-117.4995,,,,,
0.003440807609344521,ADS_5008_1_2,ADS_5008_2_2,0.3304375,,,,,
0.005198280786822314,ADS_5115_1_1,ADS_5115_2_1,-2.0188125,,,,,
0.006800364462540664,ADS_5115_1_2,ADS_5115_2_2,-1.0378125,,,,,
0.006535742645724507,ADS_5116_1_1,ADS_5116_2_1,-1.3695625,,,,,
0.005513158948995829,ADS_5116_1_2,ADS_5116_2_2,-0.4915,,,,,
0.005378808385643953,ADS_5207_1_1,ADS_5207_2_1,-3.2059375,,,,2.0,
0.004257218366160881,ADS_5207_1_2,ADS_5207_2_2,-5.5700625,,,,2.0,
0.003416788368352343,ADS_5226_1_1,ADS_5226_2_1,-4.971625,,,,,
0.006869684178453977,ADS_5226_1_2,ADS_5226_2_2,-2.089375,,,,,
0.007989428484909909,ADS_5320_1_1,ADS_5320_2_1,-4.061375,,,,1.0,
0.00713132689038215,ADS_5320_1_2,ADS_5320_2_2,-3.1428125,,,,2.0,
0.0028578582154719823,ADS_5358_1_1,ADS_5358_2_1,-53.2805625,,,,1.0,
0.0035668823329882554,ADS_5358_1_2,ADS_5358_2_2,7.3878125,,,,,
0.0038627452276654155,ADS_5403_1_1,ADS_5403_2_1,-1.1935,,,,,
0.0032392136972712844,ADS_5403_1_2,ADS_5403_2_2,-1.982125,,,,,
0.0037697752112017687,ADS_5508_1_1,ADS_5508_2_1,-6.8604375,,,,1.0,
0.00505827951723194,ADS_5508_1_2,ADS_5508_2_2,-2.0495,,,,1.0,
0.004913350338801197,ADS_5512_1_1,ADS_5512_2_1,-0.5075,,,,1.0,
0.005299409025167884,ADS_5512_1_2,ADS_5512_2_2,-5.487,,,,1.0,
0.0064436890920623975,ADS_5520_1_1,ADS_5520_2_1,-1.31425,,,,2.0,
0.004279527449928595,ADS_5520_1_2,ADS_5520_2_2,-1.4688125,,,,1.0,
0.0061853919545891796,ADS_5528_1_1,ADS_5528_2_1,-332.4598125,,,,1.0,p
0.004164119402999147,ADS_5528_1_2,ADS_5528_2_2,-0.8290000000000001,,,,1.0,
0.00914303265517472,ADS_5704_1_1,ADS_5704_2_1,-0.67,,,,,
0.004510190772334029,ADS_5704_1_2,ADS_5704_2_2,-1.7228125,,,,,
0.0037713135025508266,ADS_5805_1_1,ADS_5805_2_1,-1.873875,,,,,
0.0033595333947272197,ADS_5805_1_2,ADS_5805_2_2,-2.843875,,,,,
0.0056919739396111705,ADS_5819_1_1,ADS_5819_2_1,-421.981625,,,,,
0.003463267899329321,ADS_5819_1_2,ADS_5819_2_2,-2.0390625,,,,,
0.005011044089071151,ADS_5826_1_1,ADS_5826_2_1,0.6111875,,,,,
0.004658805267679186,ADS_5826_1_2,ADS_5826_2_2,-2.8785625,,,,,
0.0055425204011334715,ADS_5838_1_1,ADS_5838_2_1,-0.60275,,,,,
0.003119247546747945,ADS_5838_1_2,ADS_5838_2_2,-1.736625,,,,,
0.003248605060006589,ADS_5862_1_1,ADS_5862_2_1,7.7835625,,,,,
0.004200017407968725,ADS_5862_1_2,ADS_5862_2_2,-9.590125,,,,,
0.005894877429237193,ADS_5911_1_1,ADS_5911_2_1,-2.10775,,,,,
0.004681789328578489,ADS_5911_1_2,ADS_5911_2_2,-1.4010625,,,,,
0.003042097609150615,ADS_6059_1_1,ADS_6059_2_1,-1.057375,,,,,
0.005441169654850881,ADS_6059_1_2,ADS_6059_2_2,-1.112,,,,,
0.004360285709324493,ADS_6113_1_1,ADS_6113_2_1,-13.712,,,,1.0,
0.0037375951636993655,ADS_6113_1_2,ADS_6113_2_2,-15.2908125,,,,1.0,
0.003042516258843975,ADS_6209_1_1,ADS_6209_2_1,-0.4254375,,,,1.0,
0.0036915403454479225,ADS_6209_1_2,ADS_6209_2_2,-0.3165,,,,1.0,
0.003924924257590357,ADS_6211_1_1,ADS_6211_2_1,-4.950375,,,,,
0.0048816985504587795,ADS_6211_1_2,ADS_6211_2_2,-1.3250625,,,,,
0.005632205562427359,ADS_6213_1_1,ADS_6213_2_1,-13.531125,,,,1.0,
0.0046968496122283,ADS_6213_1_2,ADS_6213_2_2,-6.369625,,,,1.0,
